time_bin,dc1100_simple,dc1100_fit,dc1700_simple,airvisual_pm25
2021-11-12 08:45:00,18.43,36.3,40.85,54.0
2021-11-12 09:00:00,14.08,30.299999999999997,32.59,37.0
2021-11-12 09:15:00,15.82,32.7,33.065,49.0
2021-11-12 09:30:00,14.985,31.5,32.13,42.0
2021-11-12 09:45:00,14.0,30.2,30.455,42.0
2021-11-12 10:00:00,12.41,27.9,27.64,38.0
2021-11-12 10:15:00,11.344999999999999,26.4,25.38,39.0
2021-11-12 10:30:00,13.28,29.1,30.19,38.0
2021-11-12 10:45:00,9.81,24.2,23.39,32.0
2021-11-12 11:00:00,9.26,23.4,21.73,31.0
2021-11-12 11:15:00,7.23,20.4,17.86,25.0
2021-11-12 11:30:00,6.33,19.1,14.82,22.0
2021-11-12 11:45:00,6.27,19.0,14.600000000000001,24.0
2021-11-12 12:00:00,6.32,19.1,15.33,26.0
2021-11-12 12:15:00,6.62,19.5,15.45,25.0
2021-11-12 12:30:00,6.58,19.4,15.254999999999999,27.0
2021-11-12 12:45:00,7.12,20.2,16.520000000000003,28.0
2021-11-12 13:00:00,7.5,20.8,17.32,29.0
2021-11-12 13:15:00,8.03,21.6,19.38,32.0
2021-11-12 13:30:00,7.21,20.4,17.49,101.6
2021-11-12 13:45:00,7.64,21.0,24.315,30.0
2021-11-12 14:00:00,7.03,20.1,18.1,34.0
2021-11-12 14:15:00,6.295,19.0,15.370000000000001,28.0
2021-11-12 14:30:00,6.71,19.6,16.18,33.0
2021-11-12 14:45:00,7.62,21.0,17.18,28.0
2021-11-12 15:00:00,7.865,21.35,18.11,30.0
2021-11-12 15:15:00,7.92,21.4,18.05,42.0
2021-11-12 15:30:00,23.925,43.55,63.22,74.7
2021-11-12 15:45:00,36.72,59.4,83.03,98.9
2021-11-12 16:00:00,35.23,57.6,72.88,54.0
2021-11-12 16:15:00,11.44,26.5,27.68,38.0
2021-11-12 16:30:00,10.315000000000001,24.9,23.23,32.0
2021-11-12 16:45:00,9.95,24.4,21.87,32.0
2021-11-12 17:00:00,9.76,24.1,20.81,50.0
2021-11-12 17:15:00,15.05,31.6,33.93,43.0
2021-11-12 17:30:00,13.57,29.5,30.72,44.0
2021-11-12 17:45:00,12.920000000000002,28.65,29.28,43.0
2021-11-12 18:00:00,12.95,28.7,29.55,45.0
2021-11-12 18:15:00,12.91,28.6,28.83,49.0
2021-11-12 18:30:00,15.58,32.4,34.88,58.6
2021-11-12 18:45:00,19.94,38.3,42.99,68.4
2021-11-12 19:00:00,18.9,36.9,42.08,78.3
2021-11-12 19:15:00,19.43,37.6,42.47,78.3
2021-11-12 19:30:00,20.55,39.099999999999994,41.83,90.0
2021-11-12 19:45:00,21.06,39.8,41.675,102.5
2021-11-12 20:00:00,22.55,41.8,40.83,105.2
2021-11-12 20:15:00,25.34,45.4,41.34,102.5
2021-11-12 20:30:00,18.49,36.3,41.45,55.9
2021-11-12 20:45:00,14.6,31.0,35.97,56.8
2021-11-12 21:00:00,13.44,29.4,33.05,53.0
2021-11-12 21:15:00,11.63,26.8,30.43,45.0
2021-11-12 21:30:00,11.344999999999999,26.4,28.08,44.0
2021-11-12 21:45:00,10.31,24.9,25.61,35.0
2021-11-12 22:00:00,8.645,22.5,21.62,31.0
2021-11-12 22:15:00,7.9350000000000005,21.45,19.91,27.0
2021-11-12 22:30:00,7.44,20.7,18.28,27.0
2021-11-12 22:45:00,7.21,20.4,17.465,24.0
2021-11-12 23:00:00,6.52,19.4,15.53,22.0
2021-11-12 23:15:00,6.44,19.2,15.42,21.0
2021-11-12 23:30:00,6.0,18.6,14.53,21.0
2021-11-12 23:45:00,5.47,17.8,13.42,18.0
2021-11-13 00:00:00,5.31,17.5,12.77,17.0
2021-11-13 00:15:00,5.22,17.4,13.065,16.0
2021-11-13 00:30:00,5.03,17.1,12.65,17.0
2021-11-13 00:45:00,5.9399999999999995,18.5,13.28,16.0
2021-11-13 01:00:00,6.27,19.0,13.84,19.0
2021-11-13 01:15:00,7.05,20.1,15.51,22.0
2021-11-13 01:30:00,9.03,23.0,20.2,25.0
2021-11-13 01:45:00,9.79,24.2,22.2,28.0
2021-11-13 02:00:00,10.98,25.9,24.825,31.0
2021-11-13 02:15:00,11.99,27.3,25.81,30.0
2021-11-13 02:30:00,12.91,28.6,28.31,31.0
2021-11-13 02:45:00,13.01,28.8,28.7,32.0
2021-11-13 03:00:00,12.15,27.5,27.25,31.0
2021-11-13 03:15:00,12.05,27.4,26.99,33.0
2021-11-13 03:30:00,11.775,27.05,26.485,31.0
2021-11-13 03:45:00,11.05,26.0,24.7,28.0
2021-11-13 04:00:00,10.27,24.8,23.1,29.0
2021-11-13 04:15:00,9.9,24.3,22.87,27.0
2021-11-13 04:30:00,9.43,23.65,21.240000000000002,27.0
2021-11-13 04:45:00,8.9,22.9,21.03,27.0
2021-11-13 05:00:00,8.69,22.6,20.4,26.0
2021-11-13 05:15:00,8.635000000000002,22.5,19.75,28.0
2021-11-13 05:30:00,8.91,22.9,19.77,25.0
2021-11-13 05:45:00,9.16,23.2,20.44,25.0
2021-11-13 06:00:00,8.93,22.9,19.67,24.0
2021-11-13 06:15:00,8.39,22.1,18.26,23.0
2021-11-13 06:30:00,8.26,21.9,18.185,25.0
2021-11-13 06:45:00,9.11,23.2,19.17,23.0
2021-11-13 07:00:00,9.5,23.7,20.57,28.0
2021-11-13 07:15:00,9.98,24.4,22.55,29.0
2021-11-13 07:30:00,17.22,34.65,42.39,40.0
2021-11-13 07:45:00,10.71,25.5,29.03,30.0
2021-11-13 08:00:00,9.4,23.6,21.35,29.0
2021-11-13 08:15:00,9.835,24.25,21.84,29.0
2021-11-13 08:30:00,9.605,23.9,21.53,29.0
2021-11-13 08:45:00,10.1,24.6,21.38,32.0
2021-11-13 09:00:00,9.26,23.4,21.32,28.0
2021-11-13 09:15:00,9.125,23.2,21.41,29.0
2021-11-13 09:30:00,9.23,23.3,21.225,29.0
2021-11-13 09:45:00,9.65,23.9,22.875,31.0
2021-11-13 10:00:00,9.25,23.4,22.61,36.0
2021-11-13 10:15:00,9.63,23.9,22.8,33.0
2021-11-13 10:30:00,8.995000000000001,23.0,21.59,32.0
2021-11-13 10:45:00,9.41,23.6,22.93,32.0
2021-11-13 11:00:00,8.73,22.6,22.055,35.0
2021-11-13 11:15:00,8.2,21.8,21.21,38.0
2021-11-13 11:30:00,8.875,22.8,23.27,36.0
2021-11-13 11:45:00,7.99,21.5,21.8,40.0
2021-11-13 12:00:00,8.215,21.85,21.62,34.0
2021-11-13 12:15:00,7.37,20.6,19.56,33.0
2021-11-13 12:30:00,6.73,19.7,18.475,34.0
2021-11-13 12:45:00,6.67,19.6,18.02,34.0
2021-11-13 13:00:00,6.73,19.7,18.31,37.0
2021-11-13 13:15:00,7.22,20.4,19.18,38.0
2021-11-13 13:30:00,8.85,22.8,23.35,43.0
2021-11-13 13:45:00,9.35,23.5,25.02,41.0
2021-11-13 14:00:00,8.99,23.0,23.29,40.0
2021-11-13 14:15:00,8.72,22.6,22.42,39.0
2021-11-13 14:30:00,8.55,22.3,22.03,41.0
2021-11-13 14:45:00,8.83,22.8,22.605,41.0
2021-11-13 15:00:00,8.92,22.9,22.05,38.0
2021-11-13 15:15:00,8.23,21.9,21.15,43.0
2021-11-13 15:30:00,9.1,23.1,23.5,42.0
2021-11-13 15:45:00,9.37,23.5,23.02,42.0
2021-11-13 16:00:00,10.01,24.5,24.73,47.0
2021-11-13 16:15:00,10.91,25.8,26.56,55.9
2021-11-13 16:30:00,15.85,32.7,38.9,62.2
2021-11-13 16:45:00,17.22,34.6,41.28,70.2
2021-11-13 17:00:00,18.785,36.75,41.769999999999996,77.4
2021-11-13 17:15:00,22.6,41.8,39.370000000000005,80.1
2021-11-13 17:30:00,29.765,51.0,53.66,95.3
2021-11-13 17:45:00,20.119999999999997,38.55,43.38,68.4
2021-11-13 18:00:00,17.31,34.7,40.69,63.1
2021-11-13 18:15:00,15.77,32.6,38.235,70.2
2021-11-13 18:30:00,19.17,37.3,42.6,65.8
2021-11-13 18:45:00,18.95,37.0,41.78,66.7
2021-11-13 19:00:00,18.15,35.9,42.38,65.8
2021-11-13 19:15:00,19.195,37.3,42.785,72.9
2021-11-13 19:30:00,18.82,36.8,41.565,69.3
2021-11-13 19:45:00,18.505,36.35,41.540000000000006,66.7
2021-11-13 20:00:00,19.8,38.1,43.03,65.8
2021-11-13 20:15:00,19.810000000000002,38.1,43.16,63.1
2021-11-13 20:30:00,20.12,38.55,43.58,71.1
2021-11-13 20:45:00,19.685000000000002,38.0,43.11,66.7
2021-11-13 21:00:00,18.45,36.3,42.345,65.8
2021-11-13 21:15:00,21.62,40.5,43.82,73.8
2021-11-13 21:30:00,23.575,43.1,44.81,78.3
2021-11-13 21:45:00,23.2,42.6,44.625,77.4
2021-11-13 22:00:00,22.26,41.4,45.49,79.2
2021-11-13 22:15:00,22.415,41.55,45.54,74.7
2021-11-13 22:30:00,22.155,41.25,45.8,73.8
2021-11-13 22:45:00,22.575,41.8,46.45,75.6
2021-11-13 23:00:00,24.1,43.8,45.47,69.3
2021-11-13 23:15:00,23.17,42.6,45.33,80.1
2021-11-13 23:30:00,23.545,43.1,44.985,82.8
2021-11-13 23:45:00,24.52,44.3,44.14,88.2
2021-11-14 00:00:00,24.02,43.7,44.2,87.3
2021-11-14 00:15:00,23.06,42.4,44.485,83.7
2021-11-14 00:30:00,22.46,41.650000000000006,44.87,81.9
2021-11-14 00:45:00,21.87,40.9,44.63,79.2
2021-11-14 01:00:00,22.92,42.25,44.635000000000005,84.6
2021-11-14 01:15:00,22.42,41.6,45.0,77.4
2021-11-14 01:30:00,20.68,39.3,44.545,74.7
2021-11-14 01:45:00,21.265,40.05,44.49,72.0
2021-11-14 02:00:00,21.92,40.95,44.91,72.9
2021-11-14 02:15:00,24.71,44.6,46.15,81.9
2021-11-14 02:30:00,27.27,47.9,47.81,81.0
2021-11-14 02:45:00,27.455,48.05,47.22,85.5
2021-11-14 03:00:00,27.53,48.2,46.72,85.5
2021-11-14 03:15:00,28.1,48.9,46.15,89.1
2021-11-14 03:30:00,28.43,49.3,45.915,89.1
2021-11-14 03:45:00,27.155,47.7,45.730000000000004,84.6
2021-11-14 04:00:00,24.455,44.25,47.13,73.8
2021-11-14 04:15:00,22.18,41.3,47.364999999999995,70.2
2021-11-14 04:30:00,21.67,40.6,47.14,67.6
2021-11-14 04:45:00,21.03,39.8,46.8,61.3
2021-11-14 05:00:00,18.62,36.5,44.7,60.4
2021-11-14 05:15:00,18.12,35.8,43.63,58.6
2021-11-14 05:30:00,17.865000000000002,35.5,43.3,57.7
2021-11-14 05:45:00,17.465000000000003,34.95,43.21,57.7
2021-11-14 06:00:00,17.66,35.2,43.0,54.0
2021-11-14 06:15:00,18.19,35.9,43.92,58.6
2021-11-14 06:30:00,18.745,36.7,43.74,58.6
2021-11-14 06:45:00,20.94,39.6,45.57,63.1
2021-11-14 07:00:00,22.33,41.5,46.05,74.7
2021-11-14 07:15:00,26.494999999999997,46.900000000000006,46.254999999999995,82.8
2021-11-14 07:30:00,27.33,47.9,45.7,86.4
2021-11-14 07:45:00,26.61,47.0,45.46,92.7
2021-11-14 08:00:00,27.44,48.1,45.08,92.7
2021-11-14 08:15:00,25.28,45.3,44.72,76.5
2021-11-14 08:30:00,18.43,36.3,43.05,62.2
2021-11-14 08:45:00,16.0,32.9,39.33,57.7
2021-11-14 09:00:00,12.05,27.4,32.21,47.0
2021-11-14 09:15:00,10.525,25.200000000000003,27.634999999999998,42.0
2021-11-14 09:30:00,8.54,22.3,23.43,36.0
2021-11-14 09:45:00,9.09,23.1,23.26,37.0
2021-11-14 10:00:00,11.66,26.8,28.23,43.0
2021-11-14 10:15:00,12.25,27.7,30.52,40.0
2021-11-14 10:30:00,10.625,25.35,28.49,45.0
2021-11-14 10:45:00,9.4,23.6,25.23,37.0
2021-11-14 11:00:00,9.61,23.9,26.725,55.9
2021-11-14 11:15:00,9.9,24.3,24.755,41.0
2021-11-14 11:30:00,8.26,21.9,22.235,38.0
2021-11-14 11:45:00,9.88,24.3,25.86,38.0
2021-11-14 12:00:00,8.44,22.2,22.8,44.0
2021-11-14 12:15:00,7.68,21.1,20.95,36.0
2021-11-14 12:30:00,7.37,20.6,19.66,36.0
2021-11-14 12:45:00,7.23,20.4,19.235,36.0
2021-11-14 13:00:00,6.61,19.5,17.52,35.0
2021-11-14 13:15:00,6.26,19.0,17.42,40.0
2021-11-14 13:30:00,6.69,19.6,18.945,38.0
2021-11-14 13:45:00,6.91,19.9,18.94,36.0
2021-11-14 14:00:00,6.92,19.9,18.45,39.0
2021-11-14 14:15:00,6.74,19.7,18.045,38.0
2021-11-14 14:30:00,7.01,20.1,18.67,40.0
2021-11-14 14:45:00,7.095000000000001,20.2,19.265,50.0
2021-11-14 15:00:00,7.51,20.8,19.77,41.0
2021-11-14 15:15:00,7.31,20.5,20.15,41.0
2021-11-14 15:30:00,7.1,20.2,19.384999999999998,38.0
2021-11-14 15:45:00,7.36,20.6,19.28,42.0
2021-11-14 16:00:00,7.460000000000001,20.75,19.134999999999998,35.0
2021-11-14 16:15:00,7.52,20.8,19.535,41.0
2021-11-14 16:30:00,8.59,22.4,20.68,39.0
2021-11-14 16:45:00,8.74,22.6,20.33,40.0
2021-11-14 17:00:00,8.27,21.9,20.7,38.0
2021-11-14 17:15:00,8.73,22.6,21.96,41.0
2021-11-14 17:30:00,8.7,22.6,23.01,42.0
2021-11-14 17:45:00,8.93,22.9,23.62,43.0
2021-11-14 18:00:00,8.79,22.7,23.04,41.0
2021-11-14 18:15:00,8.95,22.9,23.79,48.0
2021-11-14 18:30:00,10.42,25.1,27.56,56.8
2021-11-14 18:45:00,13.68,29.7,33.3,53.0
2021-11-14 19:00:00,12.29,27.7,31.075000000000003,51.0
2021-11-14 19:15:00,14.2,30.45,34.94,69.3
2021-11-14 19:30:00,17.83,35.45,40.245000000000005,79.2
2021-11-14 19:45:00,22.04,41.1,42.74,97.1
2021-11-14 20:00:00,23.29,42.7,42.945,102.5
2021-11-14 20:15:00,23.87,43.5,42.06,104.3
2021-11-14 20:30:00,23.965,43.6,41.97,92.7
2021-11-14 20:45:00,23.71,43.3,42.56,98.0
2021-11-14 21:00:00,25.67,45.8,42.43,109.7
2021-11-14 21:15:00,27.99,48.8,42.23,116.0
2021-11-14 21:30:00,32.94,54.9,43.42,126.7
2021-11-14 21:45:00,28.21,49.0,41.93,99.8
2021-11-14 22:00:00,23.49,43.0,41.675,103.4
2021-11-14 22:15:00,22.4,41.6,41.78,92.7
2021-11-14 22:30:00,22.95,42.3,42.35,91.8
2021-11-14 22:45:00,24.6,44.4,42.19,101.6
2021-11-14 23:00:00,26.67,47.1,41.82,102.5
2021-11-14 23:15:00,26.01,46.3,41.48,109.7
2021-11-14 23:30:00,26.81,47.3,41.64,107.9
2021-11-14 23:45:00,26.87,47.3,42.415,108.8
2021-11-15 00:00:00,25.94,46.2,42.9,103.4
2021-11-15 00:15:00,26.04,46.3,42.24,107.9
2021-11-15 00:30:00,28.49,49.4,42.08,112.4
2021-11-15 00:45:00,29.32,50.4,42.065,116.0
2021-11-15 01:00:00,29.41,50.5,42.3,115.1
2021-11-15 01:15:00,28.17,49.0,41.52,112.4
2021-11-15 01:30:00,26.22,46.5,42.004999999999995,100.7
2021-11-15 01:45:00,23.37,42.8,42.915,90.9
2021-11-15 02:00:00,23.17,42.6,43.15,90.0
2021-11-15 02:15:00,22.49,41.7,43.64,85.5
2021-11-15 02:30:00,22.72,42.0,43.98,81.0
2021-11-15 02:45:00,20.75,39.4,43.59,81.0
2021-11-15 03:00:00,19.335,37.5,42.925,75.6
2021-11-15 03:15:00,20.26,38.7,43.0,89.1
2021-11-15 03:30:00,24.88,44.8,43.629999999999995,99.8
2021-11-15 03:45:00,27.46,48.1,42.47,104.3
2021-11-15 04:00:00,29.26,50.4,41.49,108.8
2021-11-15 04:15:00,30.67,52.1,41.35,117.8
2021-11-15 04:30:00,30.55,52.0,40.94,122.2
2021-11-15 04:45:00,31.77,53.5,42.045,117.8
2021-11-15 05:00:00,31.630000000000003,53.3,41.95,123.1
2021-11-15 05:15:00,30.83,52.3,42.02,108.8
2021-11-15 05:30:00,28.87,49.9,41.040000000000006,110.6
2021-11-15 05:45:00,29.82,51.1,40.67,113.3
2021-11-15 06:00:00,31.73,53.4,39.93,125.8
2021-11-15 06:15:00,41.1,64.5,72.56,142.9
2021-11-15 06:30:00,39.535,62.65,55.53,127.6
2021-11-15 06:45:00,34.29,56.5,42.1,126.7
2021-11-15 07:00:00,34.545,56.8,42.44,131.2
2021-11-15 07:15:00,36.4,59.0,43.24,140.2
2021-11-15 07:30:00,39.03,62.1,46.5,142.9
2021-11-15 07:45:00,41.465,64.85,48.89,150.9
2021-11-15 08:00:00,42.945,66.55,53.19,150.9
2021-11-15 08:15:00,44.25,68.0,59.1,164.4
2021-11-15 08:30:00,45.04,68.9,60.4,153.6
2021-11-15 08:45:00,45.53,69.4,63.02,156.3
2021-11-15 09:00:00,43.525000000000006,67.19999999999999,56.42,153.6
2021-11-15 09:15:00,43.24,66.9,56.44,139.3
2021-11-15 09:30:00,41.29,64.7,50.769999999999996,134.8
2021-11-15 09:45:00,42.8,66.4,55.18,148.2
2021-11-15 10:00:00,42.38,65.9,57.68,146.4
2021-11-15 10:15:00,40.25,63.5,53.01,144.7
2021-11-15 10:30:00,33.56,55.6,48.875,123.1
2021-11-15 10:45:00,29.59,50.8,46.22,105.2
2021-11-15 11:00:00,25.57,45.7,45.925,96.2
2021-11-15 11:15:00,22.5,41.7,44.55,90.9
2021-11-15 11:30:00,21.33,40.2,44.84,88.2
2021-11-15 11:45:00,20.63,39.2,44.7,91.8
2021-11-15 12:00:00,20.52,39.1,44.370000000000005,84.6
2021-11-15 12:15:00,19.42,37.6,43.900000000000006,90.0
2021-11-15 12:30:00,18.49,36.3,42.78,93.6
2021-11-15 12:45:00,19.68,38.0,43.425,86.4
2021-11-15 13:00:00,20.57,39.1,43.7,89.1
2021-11-15 13:15:00,20.86,39.5,43.92,98.9
2021-11-15 13:30:00,22.33,41.5,44.25,99.8
2021-11-15 13:45:00,21.73,40.7,43.84,97.1
2021-11-15 14:00:00,20.2,38.6,40.78,98.0
2021-11-15 14:15:00,21.814999999999998,40.8,40.06,107.9
2021-11-15 14:30:00,21.76,40.7,39.52,101.6
2021-11-15 14:45:00,21.14,39.9,39.61,97.1
2021-11-15 15:00:00,20.84,39.5,40.7,98.0
2021-11-15 15:15:00,22.884999999999998,42.2,41.019999999999996,98.9
2021-11-15 15:30:00,21.66,40.6,41.89,84.6
2021-11-15 15:45:00,18.869999999999997,36.85,40.905,59.5
2021-11-15 16:00:00,14.725,31.15,33.63,59.5
2021-11-15 16:15:00,15.28,31.9,34.63,64.9
2021-11-15 16:30:00,16.995,34.349999999999994,38.245000000000005,78.3
2021-11-15 16:45:00,20.58,39.2,42.06,80.1
2021-11-15 17:00:00,22.22,41.3,42.54,77.4
2021-11-15 17:15:00,22.26,41.4,42.33,92.7
2021-11-15 17:30:00,33.93,56.1,53.39,98.0
2021-11-15 17:45:00,28.28,49.1,40.74,90.0
2021-11-15 18:00:00,22.39,41.6,40.37,71.1
2021-11-15 18:15:00,16.43,33.5,37.415,61.3
2021-11-15 18:30:00,16.0,32.9,36.46,62.2
2021-11-15 18:45:00,16.11,33.1,36.379999999999995,60.4
2021-11-15 19:15:00,17.14,34.5,38.08,71.1
2021-11-15 19:30:00,16.92,34.2,37.11,71.1
2021-11-15 19:45:00,17.86,35.5,37.86,73.8
2021-11-15 20:00:00,19.645000000000003,37.9,40.26,74.7
2021-11-15 20:15:00,24.11,43.8,41.32,80.1
2021-11-15 20:30:00,22.975,42.3,41.32,89.1
2021-11-15 20:45:00,20.93,39.6,40.480000000000004,86.4
2021-11-15 21:00:00,19.275,37.4,39.545,85.5
2021-11-15 21:15:00,16.92,34.2,38.42,82.8
2021-11-15 21:30:00,17.54,35.05,38.09,80.1
2021-11-15 21:45:00,17.555,35.1,37.87,83.7
2021-11-15 22:00:00,16.39,33.5,37.2,78.3
2021-11-15 22:15:00,15.915,32.8,36.98,73.8
2021-11-15 22:30:00,17.51,35.0,38.01,76.5
2021-11-15 22:45:00,18.45,36.3,38.92,74.7
2021-11-15 23:00:00,19.925,38.3,39.27,78.3
2021-11-15 23:15:00,20.64,39.2,39.12,86.4
2021-11-15 23:30:00,20.57,39.1,39.01,86.4
2021-11-15 23:45:00,21.674999999999997,40.650000000000006,39.58,88.2
2021-11-16 00:00:00,23.78,43.4,39.08,82.8
2021-11-16 00:15:00,24.59,44.4,38.83,90.0
2021-11-16 00:30:00,21.695,40.6,38.77,88.2
2021-11-16 00:45:00,22.005000000000003,41.05,38.68,87.3
2021-11-16 01:00:00,21.92,40.9,39.13,88.2
2021-11-16 01:15:00,21.79,40.8,39.58,86.4
2021-11-16 01:30:00,21.43,40.3,38.51,89.1
2021-11-16 01:45:00,21.759999999999998,40.75,38.72,95.3
2021-11-16 02:00:00,19.895,38.25,39.13,89.1
2021-11-16 02:15:00,19.53,37.8,38.45,86.4
2021-11-16 02:30:00,18.060000000000002,35.75,38.945,83.7
2021-11-16 02:45:00,17.29,34.7,37.86,77.4
2021-11-16 03:00:00,16.045,33.0,37.22,71.1
2021-11-16 03:15:00,14.91,31.4,35.709999999999994,70.2
2021-11-16 03:30:00,14.280000000000001,30.55,35.2,66.7
2021-11-16 03:45:00,15.32,32.0,36.16,64.0
2021-11-16 04:00:00,15.19,31.8,36.54,69.3
2021-11-16 04:15:00,14.64,31.05,35.58,67.6
2021-11-16 04:30:00,14.99,31.55,35.82,64.0
2021-11-16 04:45:00,18.33,36.1,38.36,66.7
2021-11-16 05:00:00,22.01,41.1,39.92,79.2
2021-11-16 05:15:00,25.97,46.2,39.45,78.3
2021-11-16 05:30:00,26.875,47.349999999999994,39.49,90.9
2021-11-16 05:45:00,27.555,48.2,39.51,106.1
2021-11-16 06:00:00,27.1,47.6,40.04,97.1
2021-11-16 06:15:00,40.09,63.3,81.94999999999999,102.5
2021-11-16 06:30:00,42.335,65.85,51.47,146.4
2021-11-16 06:45:00,34.53,56.8,42.63,116.9
2021-11-16 07:00:00,36.129999999999995,58.7,41.795,111.5
2021-11-16 07:15:00,38.215,61.15,41.915,116.9
2021-11-16 07:30:00,35.87,58.4,41.97,121.3
2021-11-16 07:45:00,34.37,56.6,40.599999999999994,119.6
2021-11-16 08:00:00,32.21,54.0,39.84,112.4
2021-11-16 08:15:00,32.980000000000004,54.9,38.64,113.3
2021-11-16 08:30:00,32.49,54.3,37.78,121.3
2021-11-16 08:45:00,34.54,56.8,37.05,116.9
2021-11-16 09:00:00,33.935,56.1,36.745,118.7
2021-11-16 09:15:00,32.465,54.3,37.06,124.9
2021-11-16 09:30:00,35.325,57.75,37.94,140.2
2021-11-16 09:45:00,32.98,54.9,36.36,123.1
2021-11-16 10:00:00,30.99,52.5,36.36,119.6
2021-11-16 10:15:00,33.74,55.8,37.25,123.1
2021-11-16 10:30:00,32.61,54.5,36.99,136.6
2021-11-16 10:45:00,32.815,54.75,36.27,115.1
2021-11-16 11:00:00,33.08,55.05,35.875,124.0
2021-11-16 11:15:00,31.215,52.8,36.44,112.4
2021-11-16 11:30:00,36.01,58.6,36.84,135.7
2021-11-16 11:45:00,36.41,59.0,36.37,130.3
2021-11-16 12:00:00,37.79,60.6,40.02,147.3
2021-11-16 12:15:00,37.17,59.9,36.69,134.8
2021-11-16 12:30:00,37.63,60.5,37.94,146.4
2021-11-16 12:45:00,38.02,60.9,40.99,145.6
2021-11-16 13:00:00,38.644999999999996,61.650000000000006,41.22,137.5
2021-11-16 13:15:00,39.495000000000005,62.6,46.29,157.2
2021-11-16 13:30:00,39.18,62.25,46.989999999999995,154.5
2021-11-16 13:45:00,39.91,63.1,47.75,166.2
2021-11-16 14:00:00,39.87,63.1,50.53,169.8
2021-11-16 14:15:00,39.79,62.95,49.72,166.2
2021-11-16 14:30:00,39.45,62.6,47.379999999999995,176.9
2021-11-16 14:45:00,38.8,61.8,46.57,171.6
2021-11-16 15:00:00,38.379999999999995,61.3,47.83,171.6
2021-11-16 15:15:00,38.33,61.3,49.37,169.8
2021-11-16 15:30:00,37.71,60.6,44.825,159.0
2021-11-16 15:45:00,37.61,60.4,47.63,165.3
2021-11-16 16:00:00,37.39,60.2,49.58,175.1
2021-11-16 16:15:00,37.260000000000005,60.0,51.27,172.4
2021-11-16 16:30:00,37.18,59.9,45.32,172.4
2021-11-16 16:45:00,37.7,60.5,55.22,168.0
2021-11-16 17:00:00,51.32,75.6,68.03,173.3
2021-11-16 17:15:00,40.42,63.7,127.87,212.8
2021-11-16 17:30:00,36.9,59.6,62.73,187.7
2021-11-16 17:45:00,36.59,59.25,55.77,185.0
2021-11-16 18:00:00,35.445,57.9,62.345,196.7
2021-11-16 18:15:00,44.17,67.9,113.72,238.8
2021-11-16 18:30:00,37.51,60.3,72.07499999999999,214.6
2021-11-16 18:45:00,38.25,61.2,78.5,202.0
2021-11-16 19:00:00,36.98,59.7,61.08,202.9
2021-11-16 19:15:00,36.894999999999996,59.6,52.03,194.9
2021-11-16 19:30:00,36.925,59.650000000000006,48.71,185.0
2021-11-16 19:45:00,37.445,60.25,47.79,183.2
2021-11-16 20:00:00,37.115,59.849999999999994,46.41,184.1
2021-11-16 20:15:00,37.114999999999995,59.849999999999994,44.95,183.2
2021-11-16 20:30:00,36.91,59.6,45.625,176.9
2021-11-16 20:45:00,36.92,59.6,49.755,183.2
2021-11-16 21:00:00,36.93,59.650000000000006,41.765,183.2
2021-11-16 21:15:00,36.71,59.4,46.04,182.3
2021-11-16 21:30:00,36.83,59.5,42.8,174.2
2021-11-16 21:45:00,36.75,59.4,38.25,172.4
2021-11-16 22:00:00,35.9,58.4,36.05,145.6
2021-11-16 22:15:00,34.7,57.0,35.82,129.4
2021-11-16 22:30:00,34.78,57.1,36.29,131.2
2021-11-16 22:45:00,34.67,57.0,36.36,131.2
2021-11-16 23:00:00,34.52,56.8,36.75,130.3
2021-11-16 23:15:00,31.915,53.6,36.655,128.5
2021-11-16 23:30:00,33.480000000000004,55.5,36.5,122.2
2021-11-16 23:45:00,34.19,56.4,36.79,124.9
2021-11-17 00:00:00,34.73,57.0,36.95,121.3
2021-11-17 00:15:00,35.74,58.2,36.46,127.6
2021-11-17 00:30:00,36.38,59.0,37.03,130.3
2021-11-17 00:45:00,36.67,59.3,37.43,130.3
2021-11-17 01:00:00,34.875,57.2,36.905,136.6
2021-11-17 01:15:00,33.36,55.4,36.47,122.2
2021-11-17 01:30:00,30.295,51.6,35.53,116.0
2021-11-17 01:45:00,30.2,51.5,36.56,109.7
2021-11-17 02:00:00,38.495000000000005,61.45,38.98,107.0
2021-11-17 02:15:00,39.53,62.7,49.27,151.8
2021-11-17 02:30:00,38.864999999999995,61.900000000000006,57.47,177.8
2021-11-17 02:45:00,38.475,61.45,65.79,184.1
2021-11-17 03:00:00,38.4,61.4,67.36,192.2
2021-11-17 03:15:00,38.655,61.7,72.775,207.4
2021-11-17 03:30:00,38.21,61.150000000000006,81.82499999999999,199.3
2021-11-17 03:45:00,37.81,60.7,77.02,201.1
2021-11-17 04:00:00,38.54,61.5,79.355,213.7
2021-11-17 04:15:00,37.97,60.9,76.015,204.7
2021-11-17 04:30:00,38.68,61.7,78.84,215.5
2021-11-17 04:45:00,39.25,62.3,82.14,203.8
2021-11-17 05:00:00,39.12,62.2,93.58,198.4
2021-11-17 05:15:00,42.5,66.05000000000001,104.46000000000001,202.0
2021-11-17 05:30:00,50.33,74.6,125.68,225.3
2021-11-17 05:45:00,51.77,76.1,140.15,211.0
